Date,AEE,AEP,AES,BA,COP,CVX,DD,FICO,GD,GE,J,JNJ,LMT,MRO,OXY,PODD,PXD,TDY,WFC,XOM
17/02/2015,32.493164,43.458603,11.64,149.919998,69.470001,112.400002,70.551483,81.519997,138.050003,151.143936,43.25,100.440002,197.570007,29.629999,82.389702,32.360001,157.660004,100.800003,55.369999,93.050003
13/02/2015,32.391796,43.428562,11.86,149.729996,69.879997,112.779999,70.366455,82,137.610001,151.023834,43.27,99.620003,196.949997,29.49,82.968712,32,157.850006,100.910004,55.330002,93.370003
12/02/2015,33.265137,43.54121,11.86,148.089996,68.040001,110.860001,69.953705,80.5,138.149994,149.462555,42.560001,98.440002,197.479996,28.780001,81.900536,32.07,148.139999,99.800003,54.860001,92.370003
11/02/2015,33.124783,43.766483,11.93,147.919998,67.879997,109.980003,68.430809,78.529999,137.210007,148.741974,41.939999,100.379997,196.309998,28.08,79.844032,31.43,146.970001,99.970001,53.900002,90.599998
10/02/2015,33.795387,44.539993,12.16,148.039993,67.989998,110.18,69.02858,78.019997,138.160004,148.441727,41.459999,100.349998,195.669998,28.379999,81.171776,30.629999,153.119995,97.68,54.57,91.010002
09/02/2015,32.906452,43.736462,11.85,147.580002,67.849998,110.43,68.686996,77.510002,136.940002,147.961334,41.439999,99.779999,193.020004,28.309999,81.121857,30.58,154.119995,97.660004,54.209999,91.559998
06/02/2015,33.444485,44.419846,12.07,148,67.489998,109.610001,68.886253,78.050003,139.289993,147.240738,40.91,101.099998,195.240005,27.959999,81.611023,30.870001,156.649994,99.209999,54.450001,91.5
05/02/2015,35.191185,46.500023,12.67,148.600006,67.57,109.309998,68.032295,78.389999,138.690002,147.120636,40.869999,102.459999,194.059998,28.379999,81.980392,30.360001,158.589996,98.419998,53.669998,92.360001
04/02/2015,34.762302,46.32877,12.52,147.220001,65.870003,108.349998,65.783531,78.010002,138.529999,145.078964,39.799999,101.360001,192.279999,27.98,80.712555,29.68,157.509995,97.629997,53.029999,91.459999
03/02/2015,35.42511,46.730854,12.48,147.339996,67.739998,109.529999,66.737122,77.199997,138.949997,146.940491,41.119999,102.459999,192,28.790001,82.010345,29.84,161.619995,98.650002,53.450001,92.25
02/02/2015,35.409519,46.954224,12.36,146.259995,65.769997,106.059998,64.36026,76.410004,136.119995,145.379211,39.849998,100.830002,189.330002,27.9,80.023727,29.76,157.119995,94.68,52.810001,89.580002
30/01/2015,35.308144,46.768078,12.22,145.369995,62.98,102.529999,64.274864,71.349998,133.210007,143.457642,38.099998,100.139999,188.369995,26.6,79.863998,29.389999,150.529999,95.040001,51.919998,87.419998
29/01/2015,36.267277,47.445663,12.44,147.779999,62.82,103,64.061371,78.220001,134.479996,144.598572,38.75,102.379997,192.5,25.57,78.176872,30.01,146.259995,97.32,52.759998,87.580002
28/01/2015,35.557674,47.192505,12.32,139.639999,62.580002,103.709999,61.243298,78.709999,136.399994,143.157394,38.360001,101.480003,189.25,25.549999,76.369949,30.18,144.550003,96.980003,52.16,87.949997
27/01/2015,36.033333,47.840294,12.73,132.479996,65.540001,108.260002,62.865826,79.279999,137.199997,146.400055,39.119999,102.089996,190.550003,26.969999,79.275002,31.309999,155.119995,98.379997,52.970001,90.949997
26/01/2015,36.033333,48.078568,12.73,134.070007,65.82,108.879997,63.420898,78.669998,140.059998,147.661087,39.970001,102.260002,195.679993,27.27,80.183456,31.299999,155.029999,98.93,53.580002,91.760002
23/01/2015,36.126911,48.041328,12.68,134.619995,64.650002,106.849998,63.435135,78.82,141.320007,147.000534,39.790001,102.199997,197.440002,26.52,78.715958,32.220001,152.860001,99.169998,53.259998,90.889999
22/01/2015,36.103508,47.713722,12.92,135.639999,65.300003,108.919998,64.559517,79.459999,141.210007,145.799561,39.599998,103.760002,198.089996,26.83,78.725937,32.630001,152.460007,98.459999,53.77,92.870003
21/01/2015,36.228279,47.758392,13.2,132.410004,64.540001,108.160004,63.67709,78.019997,138.889999,144.358368,39.580002,101.900002,195.5,26.59,79.105293,32.93,152.940002,96.790001,52.099998,91.870003
20/01/2015,36.072319,47.304192,13.09,131.220001,63.189999,106.470001,62.808895,73.580002,138.089996,143.217438,38.970001,101.290001,195.75,25.940001,77.87738,33.630001,147.380005,97.18,52,91.089996
16/01/2015,36.290657,47.333965,13.37,130.779999,63.080002,105.120003,63.748253,73.889999,139.070007,141.656158,38.950001,104.040001,194.710007,26.6,77.927299,33.09,149.970001,96.739998,51.639999,91.120003
15/01/2015,35.908573,47.028679,13.1,130.139999,61.41,102.669998,61.641811,71.809998,137.710007,141.596115,38.560001,102.489998,192.369995,25.469999,75.860817,31.860001,141.309998,96.169998,50.720001,88.959999
14/01/2015,35.581074,46.730854,13.14,130.380005,62.619999,103.900002,61.812607,72.599998,137.350006,142.797089,39.889999,104,193.229996,25.959999,75.351685,38.5,142.229996,97.599998,51.25,89.739998
13/01/2015,35.253574,46.068165,13.02,131.169998,62.439999,104.199997,62.068794,72.160004,137.789993,143.277481,40.259998,104.760002,194.350006,25.889999,74.842552,40.049999,137.889999,98.449997,51.849998,90
12/01/2015,34.949448,45.837334,12.88,130.869995,63.07,105.879997,62.83736,70.959999,137.899994,143.998077,40.759998,104.580002,194.470001,26.24,74.822586,40.650002,134.929993,98.489998,52.049999,90.330002
09/01/2015,35.089809,45.896893,12.9,131.539993,64.919998,108.209999,63.207409,71.830002,138.970001,144.298325,42.029999,104.940002,195.020004,27.65,77.40818,41.290001,142.520004,99.989998,52.68,92.099998
08/01/2015,35.487488,46.142628,13.23,131.800003,64.93,110.410004,63.307037,72.720001,138.460007,146.339996,43.189999,106.389999,195.130005,27.74,77.55793,40.52,141.410004,100.440002,53.560001,92.230003
07/01/2015,35.362728,45.747982,13.03,129.509995,63.349998,107.940002,61.769909,70.489998,135.199997,144.598572,41.689999,105.559998,190.830002,27.190001,76.879082,44.529999,137.929993,98.790001,52.400002,90.720001
06/01/2015,35.089809,45.107632,13.01,127.529999,62.93,108.029999,61.869537,70.050003,135.720001,144.538528,42.25,103.279999,188.399994,26.860001,76.869102,43.490002,139.460007,98.019997,52.09,89.809998
05/01/2015,35.503086,44.861912,13.31,129.050003,65.639999,108.080002,62.880058,71.360001,135.559998,147.72113,43.029999,103.790001,189.289993,27.27,77.527977,45.09,139.830002,99.720001,53.200001,90.290001
02/01/2015,35.861782,45.532059,13.7,129.949997,68.919998,112.580002,64.886871,72.169998,138.449997,150.483398,44.639999,104.519997,193.309998,28.6,80.512894,45.18,149.889999,102.160004,54.700001,92.830002
31/12/2014,35.970955,45.211884,13.77,129.979996,69.059998,112.18,64.915337,72.300003,137.619995,151.744431,44.689999,104.57,192.570007,28.290001,80.472961,46.060001,148.850006,102.739998,54.82,92.449997
30/12/2014,36.766323,45.956478,14.02,131.830002,69.93,113.110001,65.570038,73.239998,139.630005,153.545914,45.16,105.360001,195.429993,28.42,81.26162,46.279999,150.070007,104.120003,55.419998,93.019997
29/12/2014,37.366756,46.842537,14.37,132.289993,70.110001,113.32,65.470406,73.459999,140.669998,154.326553,45.040001,105.330002,195.639999,28.58,81.571091,46.560001,153.300003,104.669998,55.709999,93.07
26/12/2014,37.039238,46.157516,14.22,131.630005,69.879997,113.25,66.15358,73.029999,141.389999,154.806946,44.560001,105.059998,196.839996,28.26,81.910515,46.369999,151.240005,104.620003,55.279999,93.209999
24/12/2014,36.524582,45.65118,13.81,131.240005,70.129997,113.470001,65.484642,72.849998,141.539993,155.107193,44.459999,104.589996,196.429993,28.360001,82.100189,46.240002,150.839996,103.18,55.34,93.779999
23/12/2014,35.581074,44.757668,13.65,130.029999,71.050003,113.949997,65.44194,72.449997,141.309998,155.40744,44.52,104.279999,195.770004,28.700001,82.759071,45.34,152.440002,102.360001,55.470001,94.589996
22/12/2014,35.409519,44.787453,13.66,128.220001,69.519997,112.029999,65.143059,71.900002,141.399994,154.386597,43.52,106.739998,196.449997,28.27,80.652657,46.75,149.910004,101.809998,54.970001,93.330002
19/12/2014,35.183384,44.593864,13.5,126.230003,70.980003,112.93,65.242683,71.82,139.830002,153.846161,43.25,105.550003,192.850006,28.23,81.381416,46.560001,152.699997,98.370003,54.450001,93.639999
18/12/2014,35.097599,44.66087,13.21,125.669998,69.75,109.029999,64.730309,70.839996,139.820007,150.963791,42.240002,106.809998,191.639999,27.559999,79.035408,46.59,147.940002,98.580002,55.209999,91.160004
17/12/2014,34.356819,43.797138,13.13,125.059998,66.940002,106.019997,63.406666,68.400002,137.229996,148.081421,41.080002,104.07,185.149994,26.67,77.66774,44.830002,144.800003,97.190002,53.790001,89.019997
16/12/2014,33.272934,43.059994,12.79,124.25,63.220001,101.699997,60.787849,67.739998,136.399994,147.060593,40.18,102.760002,185.389999,25.309999,74.283501,42.48,134.800003,97.360001,52.77,86.410004
15/12/2014,33.109188,43.246143,13.01,122.080002,61.689999,100.860001,61.841072,69.980003,135.610001,147.661087,40.389999,103.959999,184.210007,24.799999,73.035629,42.18,132.169998,98.260002,53.189999,86.900002
12/12/2014,33.467876,43.70034,13.29,120.769997,62.450001,102.379997,61.698746,71.160004,137.410004,149.462555,41.009998,104.43,185.179993,25.450001,74.093826,43.66,131.25,101.360001,53.700001,86.599998
11/12/2014,33.810986,43.826923,13.21,123.370003,63.610001,104.910004,65.484642,72.519997,142.399994,152.585114,42.52,106.720001,189.25,26.25,74.952362,45.220001,130.600006,103.43,54.43,89.199997
10/12/2014,33.584839,43.357834,13.36,124.639999,63.540001,104.860001,65.954323,71.949997,141.139999,151.744431,42.220001,106.239998,187.910004,26.43,75.01226,45.900002,131.550003,103.160004,54.259998,88.669998
09/12/2014,34.208675,43.834373,13.86,129.660004,64.959999,107.010002,68.573135,73.239998,145.020004,153.605957,44.400002,108.050003,190.619995,27.780001,77.318336,47.509998,136.330002,105.879997,54.830002,91.379997
08/12/2014,34.255444,43.752464,13.6,130.279999,65.029999,106.800003,68.857788,72.059998,144.960007,154.266495,44.93,108.519997,189.850006,27.25,75.980614,46.240002,133.369995,105.419998,54.77,91.699997
05/12/2014,33.436691,43.00787,13.68,132.210007,67.849998,110.870003,71.391212,73.199997,145.149994,156.18808,46.310001,108.510002,189.869995,29.23,81.341484,46.25,143,107.260002,55.029999,93.82
04/12/2014,33.66069,43.51421,13.74,131.320007,69.309998,112.279999,70.836136,72.959999,144.880005,156.668472,46.310001,107.559998,189.729996,29.84,82.399681,45.889999,145.529999,106.790001,54.5,94.370003
03/12/2014,33.869228,43.566319,13.81,131.970001,70.800003,113.709999,70.33799,73.339996,145.130005,158.409897,46.790001,107.720001,189.679993,30.530001,82.958733,46.360001,150.729996,107.800003,54.389999,94.949997
02/12/2014,33.622066,43.454632,13.84,132.279999,69.209999,114.019997,69.469795,72.910004,144.220001,156.428268,46.580002,108.510002,190.110001,29.73,80.552826,44.849998,146.369995,107.470001,54.220001,94.190002
01/12/2014,33.367168,43.194019,13.65,132.389999,67.769997,111.730003,68.48774,72.370003,143.759995,156.248123,45.970001,108.029999,191.100006,28.99,79.314934,44,144.839996,106.220001,53.82,92.349998
28/11/2014,33.297665,42.851509,13.87,134.360001,66.07,108.870003,69.270538,71.779999,145.360001,159.070435,46.450001,108.25,191.559998,28.92,76.424561,46.59,143.229996,106.910004,54.48,90.540001
26/11/2014,32.888298,42.188816,13.82,134.779999,70.830002,115.110001,73.668442,71.93,144.529999,161.35231,47.470001,107.209999,189.149994,32.5,82.51783,46.330002,160.809998,108.5,54.279999,94.480003
25/11/2014,32.741543,42.129253,13.92,134.809998,71.730003,116.150002,73.14183,71.739998,144.600006,161.292267,48.330002,106.699997,188.669998,33.110001,82.738182,45.48,166.710007,108.239998,53.880001,94.779999
24/11/2014,32.811062,42.29306,14.08,134.610001,73.330002,117.589996,74.380074,72.010002,144.880005,162.13295,47.509998,106.879997,188.820007,33.57,84.558502,45.889999,171,107.550003,54.099998,95.720001
21/11/2014,33.081387,42.754707,14.1,132.779999,73.639999,118.580002,75.205574,71.980003,144.589996,162.072906,49.080002,107.860001,187.929993,33.830002,83.926178,45.259998,176.190002,106.419998,53.810001,96.809998
20/11/2014,32.950085,42.613224,13.93,131.699997,73.209999,117.309998,73.269928,72,143.75,161.232208,48.75,108.18,185.559998,33.279999,83.226799,45.459999,172.539993,106.230003,53.48,95.82
19/11/2014,33.243599,42.620682,13.92,131.610001,72.129997,116.470001,73.269928,71.68,143.369995,161.652557,47.200001,108.760002,186,32.77,82.431602,44.23,168.839996,105.910004,53.360001,95.610001
18/11/2014,33.467583,42.628132,13.74,130.660004,71.669998,115.470001,74.109657,71.779999,143.929993,162.192993,47.700001,108.830002,186.559998,32.060001,83.025604,44.93,166.960007,106.160004,53.27,94.870003
17/11/2014,33.259048,42.583447,13.76,128.419998,71.419998,115.75,72.757553,71.510002,142.050003,159.791031,47.23,108.300003,185.509995,31.82,82.297478,44.75,165.039993,105.370003,53.439999,95.110001
14/11/2014,32.602512,41.742062,13.47,128.860001,71.410004,116.32,73.113365,71.440002,142.660004,158.890289,47.689999,108.160004,186.600006,32.360001,83.025604,45.169998,170.630005,105.93,53.349998,95.089996
13/11/2014,32.741543,41.928211,13.69,128.529999,70.349998,116.449997,71.10656,71.809998,142.710007,158.650085,47.48,109.07,187.970001,31.950001,82.67112,45.810001,165.169998,106.519997,53.389999,94.660004
12/11/2014,32.996433,42.345192,13.44,125.870003,71.199997,117.650002,71.021156,71.75,141.300003,159.25058,48.400002,108.75,186.869995,32.650002,84.874664,46.400002,170.410004,106.669998,53.540001,95.379997
11/11/2014,33.452141,43.141907,13.49,125.360001,71.75,118.440002,70.480316,71.839996,141.300003,158.409897,47.580002,108.910004,187.119995,33.130001,85.372856,45.830002,171.779999,105.690002,53.580002,96.410004
10/11/2014,33.459866,43.469521,13.63,124.639999,71.599998,117.919998,70.423386,70.730003,140.820007,158.950333,47.619999,108.82,186.990005,33.25,84.24234,44.75,171.860001,106,53.830002,96.279999
07/11/2014,33.452141,43.424843,13.46,124.449997,72.160004,118.800003,70.451851,70.339996,140.139999,158.590042,48.259998,108.199997,186.149994,34.389999,84.347725,43.049999,176.699997,104.800003,53.84,96.589996
06/11/2014,32.764706,43.089775,13.06,124.580002,71.32,118.529999,70.893066,61.75,141.559998,158.289795,47.919998,109.010002,189.880005,34.34,82.776505,42.740002,174.830002,104.940002,54.060001,96.260002
05/11/2014,33.521652,44.087543,13.95,124.220001,69.879997,117.050003,69.967941,61.139999,141.949997,155.047134,47.93,108.82,189.729996,33.57,82.843575,40.27,172.860001,104.599998,53.529999,95.07
04/11/2014,32.74926,42.899372,13.76,125.839996,68.769997,115.370003,67.719177,62.240002,140.789993,154.326553,46.84,108.620003,190.789993,33.360001,81.741798,40.68,180.910004,104.18,53.27,94.519997
03/11/2014,33.243599,43.283115,14.12,126.029999,70.559998,116.779999,69.92524,62.459999,139.720001,154.326553,47.07,107.459999,190.75,34.57,83.485474,41.75,188.139999,104.209999,53.369999,95.260002
31/10/2014,32.70293,43.054356,14.07,124.910004,72.150002,119.949997,70.309525,62.299999,139.759995,154.987091,47.450001,107.779999,190.570007,35.400002,85.200401,43.169998,189.059998,103.629997,53.09,96.709999
30/10/2014,32.888298,43.002686,13.95,123.82,71.349998,117.199997,68.672768,61.380001,138.289993,154.146393,47.150002,107.040001,189.289993,34.110001,84.24234,42.540001,185.360001,102.260002,52.459999,94.449997
29/10/2014,31.984596,41.888313,13.41,123.080002,70.75,117.139999,67.434525,60.150002,136.449997,154.086349,47.189999,105.559998,186.429993,34.380001,85.123756,41.09,186.100006,100.059998,52.169998,94.589996
28/10/2014,32.185421,41.762871,13.6,123.610001,70.220001,117.129997,68.288483,59.389999,136.600006,155.40744,47.400002,104.790001,185.550003,34.27,84.443535,40.900002,183.759995,101.209999,51.779999,95.099998
27/10/2014,31.845573,41.888313,13.42,122.120003,68.830002,115.019997,66.167809,57.990002,133.089996,153.245667,47.029999,104.07,183,33,82.843575,39.400002,176.449997,98.580002,51.310001,93.709999
24/10/2014,31.853296,41.674309,13.73,122.239998,70.07,115.910004,68.615837,56.919998,132.5,153.966248,47.360001,103.129997,181.330002,34.5,85.765656,39.41,181.110001,99.419998,51.200001,94.489998
23/10/2014,31.67565,40.796104,13.59,122.029999,70,116.190002,67.861504,57.02,130.339996,152.765274,47.310001,102.629997,180.669998,34.73,87.193169,38.830002,183.940002,95.970001,50.599998,94.110001
22/10/2014,31.436207,41.268402,13.63,121.449997,69.440002,114,67.761871,56.299999,126.309998,151.264038,45.709999,101.220001,176.009995,34.029999,85.93811,37.75,178.990005,93.57,50.169998,93.129997
21/10/2014,31.266275,41.002743,13.51,127.120003,70.589996,115.089996,68.615837,57.23,123.889999,152.825317,46.639999,100.360001,172.610001,34.880001,87.250656,38.580002,185.940002,94.529999,50.450001,93.650002
20/10/2014,31.250835,40.855145,13.36,124.309998,68.830002,111.489998,66.196274,56.130001,121.300003,150.303253,45.400002,99.199997,175.529999,34.259998,85.018372,37.43,179.710007,93.150002,49.18,91.769997
17/10/2014,30.640636,40.30164,13.29,123.239998,68.080002,111.800003,65.541573,54.610001,120.870003,149.042221,45.959999,98.699997,176.240005,33.93,84.654305,37.189999,178.679993,93.370003,48.689999,91.209999
16/10/2014,30.571136,39.807182,12.98,120.290001,66.93,111.059998,63.705555,54.580002,117.849998,145.619415,45.23,96.779999,174.720001,33.5,82.814827,37.169998,177.919998,92.639999,48.130001,90.599998
15/10/2014,30.972767,40.124527,12.84,120.190002,66.25,109.269997,62.751965,54.860001,117.980003,145.799561,46.720001,98.209999,175.190002,32.73,81.674736,37.080002,171.580002,94.25,47.849998,90.220001
14/10/2014,31.451658,40.382816,13.21,122.290001,66.199997,109.779999,62.524239,54.32,118.610001,144.718674,46.700001,97.010002,176.110001,32.549999,82.920219,36.75,164.779999,94.150002,48.830002,90.550003
13/10/2014,30.918713,40.021198,13.14,120.449997,68.07,112.029999,63.890579,53.889999,118.269997,143.817932,46.25,99.120003,172.880005,32.919998,84.2136,37.27,168.029999,93.32,50.200001,90.839996
10/10/2014,30.5634,39.77029,13.25,121.5,70.360001,113.889999,67.704941,53.900002,121.220001,145.739502,46.709999,101.230003,174.470001,34.23,87.7201,37.82,176.240005,92.389999,50.639999,91.599998
09/10/2014,30.154041,39.526756,13.47,122.760002,71.440002,114.510002,68.644302,54.25,121.5,148.802017,47.25,102.080002,174.550003,34.709999,88.649422,38.240002,178,92.959999,51.119999,91.82
08/10/2014,31.003662,39.940029,14.04,124.980003,74.529999,117.949997,71.16349,55.360001,123.150002,151.624329,48.009998,104.910004,176.350006,36.16,91.552345,39.299999,185.699997,94.25,52.150002,94.610001
07/10/2014,30.347141,39.083965,14.24,123.32,73.910004,116.019997,70.451851,53.990002,120.690002,148.982162,47.16,102.389999,173.020004,35.84,90.891289,37.52,183.029999,92.040001,51.080002,93.370003
06/10/2014,30.239008,38.965889,14.3,126.260002,74.959999,118.089996,71.875122,55,123.110001,151.444183,47.34,104.860001,176.919998,36.630001,93.008606,38.5,187.009995,93.449997,52.029999,94.519997
03/10/2014,30.038177,39.017555,14.14,126.360001,74.769997,117.709999,72.045914,55.549999,123.540001,152.52507,47.25,105.129997,178.339996,36.650002,91.935577,38.990002,186.380005,93.610001,52.099998,93.919998
02/10/2014,29.706059,38.582123,14.14,124.169998,74.690002,117.110001,71.761261,55.259998,121.800003,150.843689,46.880001,103.849998,176.350006,36.900002,91.226608,38.040001,188.360001,92.660004,51.400002,93.300003
01/10/2014,29.721498,38.655937,14.2,124.669998,75,117.650002,71.803963,55.139999,124.290001,151.083893,47.349998,104.300003,177.889999,37.130001,90.335609,36.810001,189.820007,92.480003,51.259998,92.860001
30/09/2014,29.605639,38.530464,14.18,127.379997,76.519997,119.32,74.636269,55.099998,127.089996,153.846161,48.82,106.589996,182.779999,37.59,92.117607,36.849998,196.970001,94.010002,51.869999,94.050003
29/09/2014,29.536131,38.508327,14.21,128.770004,77.839996,120.550003,76.031067,55.459999,127.489998,152.645172,49.32,106.540001,181.360001,38.599998,93.152313,37.599998,201.960007,95.300003,51.689999,94.43
26/09/2014,29.335302,38.559978,14.22,128.690002,78.120003,121.470001,76.24456,55.650002,127.699997,153.906204,49.68,107.099998,181.580002,38.540001,94.225342,37.470001,196.600006,95.139999,51.869999,95.43
25/09/2014,29.327583,38.441914,14.15,127.139999,77.57,120.68,75.618324,55.110001,125.010002,153.425812,49.52,107.099998,177.440002,38.130001,92.711601,37.189999,194.690002,94.260002,51.41,94.25
24/09/2014,29.489784,38.722347,14.46,128.580002,78.720001,122.400002,76.173393,56.32,126.980003,155.707687,50.34,108.639999,178.389999,38.689999,94.282822,38.529999,198.520004,95.82,52.130001,95.82
23/09/2014,29.505239,38.788765,14.51,127.379997,78.910004,123.059998,75.134407,56.07,125.970001,156.248123,51.02,107.459999,176.339996,38.41,92.414604,37.040001,197.360001,95.07,52.099998,96.029999
22/09/2014,29.621099,39.091331,14.55,128.610001,79.68,123.489998,75.234039,57.23,128.020004,156.608414,52.150002,107.879997,178.990005,38.709999,92.845734,36.619999,195.910004,96.300003,52.900002,96.540001
19/09/2014,29.845089,39.320122,14.7,129.350006,80.559998,124.800003,76.130699,57.970001,129.449997,157.869446,52.52,107.989998,180.740005,39.23,93.612183,37.09,200.679993,97.529999,53.360001,97.120003
18/09/2014,29.543842,38.9216,14.47,128.580002,79.970001,124.139999,76.273026,58.98,129.279999,157.389053,53.029999,107.349998,179.570007,39.32,93.765472,37.869999,202.160004,98.599998,53.240002,96.610001
17/09/2014,29.89143,39.349644,14.47,127.760002,80.639999,124.720001,77.070061,59.209999,128.240005,157.749359,52.77,106.190002,178.800003,40.330002,94.052887,35.939999,205.440002,98.43,52.509998,97.080002
16/09/2014,29.899151,39.578407,14.57,127.32,80.75,124.959999,76.116463,59.490002,127.75,157.389053,53.400002,105.879997,177.190002,40.119999,94.426537,33.09,206.820007,98.519997,52.310001,97.43
15/09/2014,29.68288,38.884705,14.4,126.309998,79.400002,124.239998,75.490227,59.639999,126.849998,155.647629,53.23,104.720001,175.600006,39.830002,94.167854,32.939999,202.619995,98.730003,51.939999,96.290001
12/09/2014,29.536131,38.729721,14.41,126.949997,78.449997,122.660004,74.963615,60.209999,126.400002,155.347382,53.459999,104.580002,174.429993,39.580002,93.315186,34.869999,202.25,99.389999,51.700001,95.779999
11/09/2014,30.200377,39.51199,14.52,127.639999,79.379997,123.830002,75.262505,60.830002,126.620003,156.248123,53.650002,104.550003,174.199997,40.02,94.225342,35.700001,203.619995,99.75,51.59,97.029999
10/09/2014,29.976381,39.106102,14.48,128.220001,78.989998,124.279999,75.945671,61.27,127.419998,155.827774,53.419998,104.989998,174.589996,40.02,94.407372,35.57,200.119995,98.760002,51.52,96.809998
09/09/2014,29.991835,39.106102,14.74,128.210007,78.959999,125.18,76.087997,59.52,126.260002,155.527527,53.540001,103.800003,174.940002,40.060001,94.225342,35.299999,199.380005,98.419998,51.07,97.389999
08/09/2014,30.524786,39.504612,14.94,127.980003,79.029999,126.209999,77.297783,59.939999,125.769997,156.608414,53.779999,104.050003,174.770004,40.209999,94.416954,35.93,197.960007,98.959999,51.470001,97.769997
05/09/2014,30.802841,39.74815,14.89,124.690002,80.349998,127.400002,77.995178,60.040001,125.449997,156.728516,53.310001,104.419998,174.580002,40.91,97.061203,35.869999,202.110001,99.470001,51.650002,99.260002
04/09/2014,30.382248,39.11348,14.68,125.459999,79.849998,126.800003,77.269318,59.259998,124.699997,155.887833,52.889999,103.839996,173.039993,40.529999,98.076752,36.18,199.910004,98.620003,51.57,98.360001
03/09/2014,30.428133,39.379162,14.56,125.940002,80.900002,127.860001,76.714241,59.459999,124.93,155.827774,53.299999,103.760002,173.5,41.279999,98.153397,36.23,205.940002,97.400002,51.549999,99.110001
02/09/2014,30.084015,39.024933,14.95,125.480003,80.220001,127.540001,76.216095,59.41,122.660004,155.22728,53.619999,103.360001,173.800003,41.02,98.067169,36.380001,205.300003,97.68,51.57,98.489998
29/08/2014,30.581085,39.630077,15.18,126.800003,81.220001,129.449997,76.216095,58.169998,123.25,156.007919,53.91,103.730003,174,41.689999,99.379707,36.110001,208.649994,97.07,51.439999,99.459999
28/08/2014,30.359301,39.349644,15.1,127.110001,80.660004,128.75,76.344193,57.549999,123.389999,156.18808,54.310001,102.949997,174.100006,40.91,99.647964,36,205.139999,96.849998,51.150002,99.57
27/08/2014,30.007534,39.224182,15.04,128.199997,81.029999,128.639999,76.344193,56.970001,123.989998,156.908661,54.419998,103.220001,176.520004,40.889999,99.044388,36.459999,206.050003,96.900002,51.34,99.529999
26/08/2014,29.793421,38.567371,15.03,128.600006,80.540001,128.25,75.575623,57.34,124.400002,156.18808,54.57,103.440002,176.610001,40.669998,98.824036,36.43,211.350006,96.989998,51.560001,99.639999
25/08/2014,30.382248,39.07658,15.16,128.330002,80.800003,127.839996,75.618324,57.18,124.419998,157.32901,54.299999,103.230003,176.529999,40.369999,98.948586,35.18,208.080002,96.32,51.450001,98.75
22/08/2014,30.21401,38.774006,15.02,127.459999,80.239998,127.110001,75.589859,57.099998,123.849998,157.028763,53.889999,103.099998,175.149994,40,98.143814,35.060001,204.229996,96.239998,51.18,98.5
21/08/2014,30.229307,38.965889,15.07,127.5,80.980003,127.93,75.532928,58.450001,123.68,158.710144,54.400002,104.190002,175.100006,40.290001,97.980942,34.700001,205.949997,96,51.290001,99.279999
20/08/2014,30.160473,38.655937,15.05,127.349998,80.5,127.489998,75.860275,55.66,123.480003,158.289795,53.900002,103.209999,175.309998,39.919998,97.473167,34.849998,204.470001,95.5,50.849998,99.699997
19/08/2014,30.183432,38.523083,14.9,125.580002,79.910004,127.629997,75.547157,56.060001,121.809998,156.428268,52.259998,102.959999,172.130005,39.73,97.530655,36.02,203.169998,96.040001,50.860001,99.489998
18/08/2014,29.770481,37.984348,14.75,124.980003,79.339996,126.300003,75.262505,56.220001,121.18,156.54837,52.34,102.699997,171.520004,38.93,96.380981,36.209999,204.039993,95.419998,50.689999,99.519997
15/08/2014,29.441648,37.947456,14.81,123.160004,80.620003,126.099998,74.03849,55.43,119.339996,153.966248,51.27,101.169998,169.160004,39.02,96.246849,34.580002,203.009995,93.389999,50.209999,99.029999
14/08/2014,29.541059,37.740822,14.91,124.110001,80.169998,126.959999,74.195053,55.66,119.120003,155.40744,52.139999,102.019997,169.5,39,95.777397,34.66,200.070007,93.760002,50.380001,99.089996
13/08/2014,29.311642,37.467758,14.68,121.980003,80.889999,127.599998,74.721664,55.919998,119.120003,155.107193,51.400002,101.739998,169.089996,39.150002,95.796562,34.639999,204.889999,93.919998,49.990002,99.089996
12/08/2014,29.21224,37.202076,14.59,120.470001,80.419998,127.089996,73.725372,55.459999,117.220001,153.786102,50.720001,100.629997,165.779999,39.040001,95.624107,33.959999,204.580002,92.82,49.779999,98.489998
11/08/2014,29.089867,37.150429,14.56,120.800003,80.800003,127.709999,73.725372,56.049999,117.82,154.866989,51.209999,101.160004,166.149994,39.110001,95.585785,35.310001,208.839996,93.360001,49.889999,98.730003
08/08/2014,29.158695,37.283264,14.75,120.629997,81.330002,127.860001,74.408539,54.900002,117.160004,154.086349,50.689999,101.080002,165.800003,39.080002,95.614532,34.630001,210.110001,93.080002,50,99.739998
07/08/2014,28.577511,36.781422,14.39,119.839996,79.589996,125.650002,73.042206,54.889999,114.389999,153.125565,50,99.93,162.949997,38.09,94.167854,35.84,205.710007,91.519997,49.700001,98.269997
06/08/2014,28.279276,36.36816,14.36,118.339996,80.610001,125.730003,73.284157,55.549999,114.75,152.765274,49.950001,100.709999,163.050003,38.93,95.240883,35.389999,206.360001,91.879997,50.060001,98.980003
05/08/2014,28.608114,37.150433,14.5,121.269997,79.739998,124.959999,72.72908,54.93,116.349998,150.243195,50.040001,99.82,166.929993,38.459999,94.953468,35.490002,209.979996,92.120003,50.400002,98.199997
